Day, Time, Sender Region, Receiver Region, Provider, Processor, Low ABW, High ABW
Mon,16:32:23,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,413,413
Mon,16:35:09,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,0,571
Mon,16:37:40,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,521,545
Mon,16:40:07,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,521,534
Mon,16:42:43,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,452,535
Mon,16:45:29,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,516,521
Mon,16:48:10,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,533,533
Mon,16:51:02,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,533,545
Mon,16:53:48,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,521,535
Mon,16:56:39,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,517,521
Mon,17:16:20,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,428
Mon,17:22:06,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,444
Mon,17:27:38,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,441,444
Mon,17:33:14,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,333,400
Mon,17:39:15,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,413,436
Mon,17:45:32,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,408,413
Mon,17:51:08,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,413,421
Mon,17:56:49,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,444
Mon,18:02:21,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,444
Mon,18:08:27,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,421,443
Mon,19:56:36,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,444
Mon,20:02:42,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,20:08:33,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,400,444
Mon,20:14:04,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,440,440
Mon,20:53:53,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,443
Mon,20:59:25,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,444
Mon,21:04:56,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,400,444
Mon,21:10:42,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,438,444
Mon,21:16:39,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,436
Mon,21:22:25,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,444,444
Mon,21:28:01,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,428
Mon,21:34:13,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,21:39:49,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,421,428
Mon,21:45:25,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,21:51:01,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,400,408
Mon,21:56:42,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,396,444
Mon,22:02:34,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,400,400
Mon,22:08:20,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,444,444
Mon,22:14:07,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,436
Mon,22:20:03,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,437,458
Mon,22:25:39,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,22:31:20,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,22:37:12,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,421,428
Mon,22:42:48,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,436,436
Mon,22:48:34,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,440,444
Mon,22:54:11,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,0,461
