Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,12:55:50,Asia-Northeast-1,US-West-2,205.251.229.158,177,16
Sun,12:55:50,Asia-Northeast-1,US-West-2,100.64.16.46,175,17
Sun,12:55:50,Asia-Northeast-1,US-West-2,100.64.0.81,176,18
Sun,12:55:50,Asia-Northeast-1,US-West-2,100.64.2.122,175,19
Sun,12:55:50,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:01:49,Asia-Northeast-1,US-West-2,175.41.128.206,19,1
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.66.0.196,22,2
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.66.0.21,21,3
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.65.0.129,0,4
Sun,13:01:49,Asia-Northeast-1,US-West-2,203.83.223.18,174,5
Sun,13:01:49,Asia-Northeast-1,US-West-2,52.93.9.138,174,6
Sun,13:01:49,Asia-Northeast-1,US-West-2,52.93.9.107,174,7
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.239.41.161,173,10
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.240.242.76,187,12
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.240.242.113,174,13
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.240.242.12,176,14
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.240.242.27,175,15
Sun,13:01:49,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.64.16.30,176,17
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.64.0.15,176,18
Sun,13:01:49,Asia-Northeast-1,US-West-2,100.64.2.206,175,19
Sun,13:01:49,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:07:27,Asia-Northeast-1,US-West-2,175.41.128.208,43,1
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.66.0.192,19,2
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.66.0.41,15,3
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.65.0.161,0,4
Sun,13:07:27,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,13:07:27,Asia-Northeast-1,US-West-2,52.93.9.138,181,6
Sun,13:07:27,Asia-Northeast-1,US-West-2,52.93.9.107,174,7
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.239.41.161,183,10
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.239.43.43,173,11
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.240.242.96,183,12
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.240.242.71,174,13
Sun,13:07:27,Asia-Northeast-1,US-West-2,52.93.70.198,183,14
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.240.242.67,175,15
Sun,13:07:27,Asia-Northeast-1,US-West-2,205.251.229.158,175,16
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.64.16.188,176,17
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.64.0.85,176,18
Sun,13:07:27,Asia-Northeast-1,US-West-2,100.64.2.42,176,19
Sun,13:07:27,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:13:41,Asia-Northeast-1,US-West-2,175.41.128.206,18,1
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.66.0.208,16,2
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.66.0.55,12,3
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.65.1.1,0,4
Sun,13:13:41,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,13:13:41,Asia-Northeast-1,US-West-2,52.93.9.138,189,6
Sun,13:13:41,Asia-Northeast-1,US-West-2,52.93.9.41,173,7
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.239.41.162,178,8
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.239.52.128,173,9
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.239.41.161,173,10
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.240.242.96,189,12
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.240.242.214,174,13
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.240.242.88,185,14
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.240.242.47,181,15
Sun,13:13:41,Asia-Northeast-1,US-West-2,72.21.222.17,180,16
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.64.16.164,175,17
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.64.0.5,176,18
Sun,13:13:41,Asia-Northeast-1,US-West-2,100.64.2.208,175,19
Sun,13:13:41,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:19:15,Asia-Northeast-1,US-West-2,175.41.128.202,14,1
Sun,13:19:15,Asia-Northeast-1,US-West-2,100.66.0.218,21,2
