Day, Time, Sender Region, Receiver Region, Provider, Processor, Low ABW, High ABW
Sun,12:21:00,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,600,631
Sun,12:26:28,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,631,631
Sun,12:32:07,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,457,461
Sun,12:50:16,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,631,666
Sun,12:55:50,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,444,456
Sun,13:01:49,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,585,600
Sun,13:07:27,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,490,500
Sun,13:13:41,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,571,600
Sun,13:19:15,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,598,631
Sun,13:24:48,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,600,631
Sun,13:30:26,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,631,666
Sun,13:55:30,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,0,500
Sun,14:01:04,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,571,571
Sun,14:06:48,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,461,473
Sun,14:13:11,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,631,631
Sun,14:51:11,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,500,514
Sun,14:56:51,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,564,571
Sun,15:02:34,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,545,545
Sun,15:08:19,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,857
Sun,15:13:32,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,461,631
Sun,15:19:31,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,600,631
Sun,15:25:04,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,421,436
Sun,15:31:13,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,590,631
Sun,15:36:47,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,490,500
Sun,15:42:26,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,600,600
Sun,15:48:04,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,0,600
Sun,15:53:33,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,428,600
Sun,15:59:21,US-West-1,AP-Southeast-1,Amazon-Web-Services,Intel-Xeon-2.5-GHz,600,631
