Day, Time, Sender Region, Receiver Region, Provider, Processor, Low ABW, High ABW
Mon,17:39:23,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,965,1053
Mon,17:44:38,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1448,1654
Mon,17:49:47,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,965,1287
Mon,17:55:03,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,965,1287
Mon,18:00:18,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1287,1654
Mon,18:10:51,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,19:58:53,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1287,1654
Mon,20:04:20,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1158,1287
Mon,20:14:51,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,724,1053
Mon,20:20:09,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1287,1654
Mon,20:30:33,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,827,1448
Mon,20:40:58,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,20:46:27,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,20:51:46,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,891,1158
Mon,20:57:01,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,724,1287
Mon,21:02:19,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,724,1287
Mon,21:07:37,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,891,1158
Mon,21:18:42,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1158
Mon,21:23:54,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,827,1448
Mon,21:34:18,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1448,1654
Mon,21:44:43,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,827,1287
Mon,21:50:01,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1158,1654
Mon,22:00:23,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,891,1654
Mon,22:15:54,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,965,1053
Mon,22:31:29,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,22:36:46,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,22:42:05,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,965,1287
Mon,22:47:20,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1053,1287
Mon,22:52:30,US-West-1,Asia-Northeast-1,Google-Cloud-Platform,Intel-Broadwell,1287,1448
