Day, Time, Sender Region, Receiver Region, Provider, Processor, Low ABW, High ABW
Mon,16:16:29,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,387,412
Mon,16:22:04,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,428,461
Mon,16:28:02,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,521,521
Mon,16:33:42,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,499,500
Mon,16:39:31,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,440,440
Mon,16:45:23,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,428,545
Mon,16:50:56,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,427,475
Mon,16:56:46,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,0,545
Mon,17:02:19,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,428,444
Mon,17:07:51,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,385,515
Mon,17:13:43,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,473,480
Mon,17:19:25,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,517,521
Mon,17:25:21,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,521,521
Mon,17:30:55,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,400,521
Mon,17:36:38,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,490,490
Mon,17:42:23,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,500,533
Mon,17:48:05,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,461,478
Mon,17:53:36,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,500,500
Mon,18:15:27,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,0,571
Mon,18:21:06,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,521,541
Mon,18:26:38,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,500,512
Mon,18:32:03,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,470,521
Mon,18:58:11,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,500,500
Mon,19:03:49,US-West-2,Asia-Northeast-1,AWS-Web-Services,Intel-Xeon-2.5-GHz,490,490
